PartitionMovement,InstancePartitionCount,ResourcePartitionCount,ResourceTopStateCount,MaxCapacityKeyUsage,evennessCV,movedToNewInstances,movedBetweenOldInstances,STBetweenOldInstances,maxResourceCount,maxPartitionCount,maxCapacityKeyUsage,maxTopStateUsage
76.0,54.0,75.0,39.0,71.0,1.1501453,0.0,0.0,0.0,1.0117869,1.0268064,1.1501453,1.0805936
31.0,51.0,33.0,88.0,89.0,0.75991976,31.0,0.0,0.0,0.62216324,0.6080954,0.75991976,0.51724446
27.0,50.0,39.0,73.0,45.0,0.7307102,31.0,0.0,0.0,0.62216324,0.6080954,0.73071027,0.51724446
64.0,62.0,1.0,3.0,45.0,1.0924375,0.0,0.0,0.0,1.0243523,1.0268064,1.0924375,1.0429142
93.0,87.0,9.0,78.0,37.0,1.1236843,6.0,0.0,0.0,0.94331264,0.94567776,1.1236843,0.92066956
91.0,84.0,96.0,48.0,88.0,1.0568475,4.0,0.0,0.0,0.9583602,0.9734722,1.0568475,1.0038214
38.0,74.0,51.0,87.0,70.0,0.72658014,31.0,0.0,0.0,0.62216324,0.6080954,0.72658014,0.51724446
35.0,74.0,64.0,91.0,88.0,0.681297,31.0,0.0,0.0,0.5986027,0.6080954,0.681297,0.51724446
34.0,90.0,5.0,71.0,34.0,0.74568576,31.0,0.0,0.0,0.62579066,0.6080954,0.74568576,0.51724446
7.0,85.0,70.0,36.0,66.0,0.59493446,45.0,5.0,0.0,0.4262506,0.40657547,0.59493446,0.43304655
62.0,39.0,38.0,94.0,76.0,0.97612894,10.0,0.0,0.0,0.8838537,0.88748133,0.97612894,0.8761392
6.0,96.0,78.0,4.0,49.0,0.5009075,45.0,5.0,0.0,0.4262506,0.40657547,0.5009075,0.43304655
39.0,37.0,72.0,78.0,77.0,0.79772043,30.0,0.0,0.0,0.61220497,0.62964344,0.79772043,0.5362322
87.0,67.0,41.0,5.0,99.0,1.0838367,0.0,0.0,0.0,1.0117869,1.0268064,1.0838367,1.0805936
90.0,44.0,14.0,51.0,97.0,1.0899272,0.0,0.0,0.0,1.0243523,1.0268064,1.0899272,1.0429142
73.0,53.0,57.0,80.0,19.0,1.1035578,4.0,0.0,0.0,0.95610726,0.9734722,1.1035578,1.0038214
43.0,86.0,73.0,74.0,95.0,0.77969027,31.0,0.0,0.0,0.6042006,0.6153619,0.77969027,0.5362322
75.0,28.0,79.0,13.0,32.0,1.1087383,0.0,0.0,0.0,1.0117869,1.0268064,1.1087382,1.0805936
54.0,52.0,66.0,87.0,50.0,0.8470828,30.0,0.0,0.0,0.61220497,0.62964344,0.8470828,0.5362322
17.0,55.0,71.0,87.0,35.0,0.7018823,31.0,0.0,0.0,0.60657376,0.6080954,0.7018823,0.51724446
38.0,69.0,48.0,62.0,40.0,0.8153503,31.0,0.0,0.0,0.5986027,0.6080954,0.81535035,0.51724446
31.0,66.0,84.0,48.0,92.0,0.7514746,31.0,0.0,0.0,0.60657376,0.6080954,0.7514746,0.51724446
82.0,23.0,53.0,75.0,53.0,1.1312765,0.0,0.0,0.0,1.0117869,1.0268064,1.1312765,1.0805936
43.0,40.0,58.0,36.0,97.0,0.9468083,10.0,0.0,0.0,0.8760166,0.89247596,0.9468083,0.88748133
92.0,20.0,29.0,85.0,73.0,1.1731524,0.0,0.0,0.0,1.0195383,1.0268064,1.1731524,1.0429142
23.0,34.0,78.0,1.0,46.0,0.9171488,15.0,0.0,0.0,0.8117762,0.81434584,0.9171488,0.77948374
20.0,51.0,50.0,68.0,42.0,0.7732146,31.0,0.0,0.0,0.60657376,0.6080954,0.7732146,0.51724446
44.0,87.0,5.0,96.0,22.0,0.7320475,31.0,0.0,0.0,0.62345934,0.6153619,0.7320475,0.5362322
57.0,80.0,20.0,73.0,4.0,0.79112774,30.0,0.0,0.0,0.639369,0.62964344,0.79112774,0.55457014
21.0,24.0,43.0,60.0,38.0,0.69472694,31.0,0.0,0.0,0.5986027,0.6080954,0.69472694,0.51724446
71.0,38.0,73.0,91.0,35.0,1.0753068,4.0,0.0,0.0,0.95610726,0.9734722,1.0753068,1.0038214
51.0,88.0,88.0,53.0,100.0,0.71981394,31.0,0.0,0.0,0.5986027,0.6080954,0.71981394,0.51724446
17.0,76.0,44.0,78.0,77.0,0.5636704,45.0,6.0,0.0,0.44924074,0.40657547,0.5636704,0.2958271
68.0,88.0,75.0,54.0,62.0,0.8986014,13.0,0.0,0.0,0.84271014,0.84646374,0.8986014,0.81707054
26.0,28.0,70.0,97.0,43.0,0.72299206,31.0,0.0,0.0,0.5986027,0.6080954,0.72299206,0.51724446
15.0,42.0,37.0,50.0,63.0,0.79678303,31.0,0.0,0.0,0.60657376,0.6080954,0.79678303,0.51724446
81.0,66.0,7.0,69.0,13.0,1.1017836,0.0,0.0,0.0,1.0243523,1.0268064,1.1017836,1.0429142
63.0,1.0,25.0,51.0,25.0,1.0790744,0.0,0.0,0.0,1.0195383,1.0268064,1.0790744,1.0429142
51.0,40.0,86.0,4.0,62.0,1.139163,0.0,0.0,0.0,1.0117869,1.0268064,1.139163,1.0805936
80.0,86.0,87.0,72.0,11.0,0.97153133,14.0,0.0,0.0,0.8296331,0.83056,0.97153133,0.7922109
69.0,6.0,15.0,31.0,85.0,1.0788448,0.0,0.0,0.0,1.0195383,1.0268064,1.0788448,1.0429142
75.0,9.0,34.0,43.0,28.0,1.1072519,0.0,0.0,0.0,1.0117869,1.0268064,1.1072519,1.0805936
70.0,1.0,41.0,96.0,93.0,1.0973336,0.0,0.0,0.0,1.0195383,1.0268064,1.0973336,1.0429142
4.0,14.0,98.0,67.0,73.0,0.66701835,35.0,8.0,0.0,0.5464959,0.5464959,0.66701835,0.43304655
56.0,2.0,26.0,7.0,76.0,1.1087127,0.0,0.0,0.0,1.0117869,1.0268064,1.1087127,1.0805936
7.0,44.0,40.0,38.0,13.0,0.6729453,45.0,5.0,0.0,0.44924074,0.40657547,0.6729453,0.2958271
97.0,71.0,98.0,94.0,38.0,1.0507915,4.0,0.0,0.0,0.95610726,0.9734722,1.0507915,1.0038214
85.0,96.0,53.0,48.0,52.0,0.9747768,10.0,0.0,0.0,0.8863722,0.88748133,0.9747768,0.88748133
4.0,40.0,37.0,72.0,23.0,0.58916837,45.0,5.0,0.0,0.44924074,0.40657547,0.58916837,0.2958271
77.0,87.0,88.0,36.0,54.0,0.98701185,10.0,0.0,0.0,0.8760166,0.89247596,0.98701185,0.88748133
23.0,35.0,71.0,38.0,22.0,0.7555365,31.0,2.0,0.0,0.60657376,0.6080954,0.7555365,0.51724446
54.0,21.0,6.0,72.0,19.0,1.1284763,0.0,0.0,0.0,1.0243523,1.0268064,1.1284763,1.0429142
100.0,57.0,14.0,74.0,21.0,1.1645757,0.0,0.0,0.0,1.0243523,1.0268064,1.1645757,1.0429142
26.0,38.0,72.0,63.0,49.0,0.73590237,31.0,0.0,0.0,0.60657376,0.6080954,0.73590237,0.51724446
87.0,62.0,94.0,53.0,42.0,1.0436326,4.0,0.0,0.0,0.95610726,0.9734722,1.0436326,1.0038214
35.0,51.0,86.0,9.0,50.0,0.92585933,15.0,0.0,0.0,0.8166335,0.81434584,0.92585933,0.77948374
61.0,75.0,59.0,13.0,9.0,1.1000962,4.0,0.0,0.0,0.95610726,0.9734722,1.1000962,1.0038214
29.0,65.0,76.0,79.0,60.0,0.70325714,31.0,0.0,0.0,0.60657376,0.6080954,0.70325714,0.51724446
43.0,67.0,55.0,76.0,47.0,0.7494242,31.0,0.0,0.0,0.5986027,0.6080954,0.7494242,0.51724446
4.0,29.0,9.0,43.0,56.0,0.5400124,45.0,6.0,0.0,0.44924074,0.40657547,0.5400124,0.2958271
61.0,50.0,42.0,35.0,38.0,1.128739,0.0,0.0,0.0,1.0117869,1.0268064,1.128739,1.0805936
60.0,93.0,76.0,81.0,24.0,0.82441795,31.0,0.0,0.0,0.5986027,0.6080954,0.82441795,0.51724446
36.0,80.0,89.0,56.0,50.0,0.782343,31.0,0.0,0.0,0.60657376,0.6080954,0.782343,0.51724446
1.0,68.0,31.0,80.0,10.0,0.5981329,45.0,6.0,0.0,0.44924074,0.40657547,0.5981329,0.2958271
76.0,44.0,67.0,92.0,82.0,1.0533662,4.0,0.0,0.0,0.95610726,0.9734722,1.0533662,1.0038214
19.0,45.0,55.0,24.0,8.0,0.81004524,31.0,0.0,0.0,0.60657376,0.6080954,0.81004524,0.51724446
83.0,65.0,35.0,46.0,89.0,1.0933329,0.0,0.0,0.0,1.0170213,1.0268064,1.0933329,1.0898099
42.0,83.0,31.0,4.0,12.0,0.6958953,31.0,0.0,0.0,0.59334385,0.6153619,0.6958953,0.55457014
46.0,18.0,48.0,7.0,93.0,1.1200299,0.0,0.0,0.0,1.0117869,1.0268064,1.1200299,1.0805936
35.0,36.0,60.0,57.0,84.0,0.72668016,30.0,0.0,0.0,0.61220497,0.62964344,0.72668016,0.5362322
53.0,98.0,79.0,84.0,35.0,0.70217067,31.0,0.0,0.0,0.5986027,0.6080954,0.70217067,0.51724446
27.0,1.0,34.0,47.0,25.0,1.0437274,4.0,0.0,0.0,0.95610726,0.9734722,1.0437274,1.0038214
77.0,90.0,2.0,32.0,92.0,1.1302266,0.0,0.0,0.0,1.0243523,1.0268064,1.1302266,1.0429142
69.0,5.0,37.0,19.0,96.0,1.1064577,0.0,0.0,0.0,1.0117869,1.0268064,1.1064577,1.0805936
63.0,75.0,79.0,19.0,65.0,0.99084646,10.0,0.0,0.0,0.8760166,0.89247596,0.99084646,0.88748133
16.0,48.0,85.0,18.0,41.0,0.7258853,31.0,1.0,0.0,0.6080954,0.6080954,0.7258853,0.51724446
50.0,21.0,78.0,57.0,14.0,1.0638924,4.0,0.0,0.0,0.95610726,0.9734722,1.0638924,1.0038214
49.0,19.0,84.0,24.0,91.0,1.1597129,0.0,0.0,0.0,1.0144362,1.0268064,1.1597129,1.0805936
4.0,57.0,26.0,64.0,3.0,0.5613816,45.0,6.0,0.0,0.44924074,0.40657547,0.5613816,0.2958271
41.0,61.0,97.0,15.0,45.0,0.91229403,15.0,0.0,0.0,0.8166335,0.81434584,0.91229403,0.77948374
10.0,67.0,3.0,50.0,85.0,0.6628804,45.0,6.0,0.0,0.44924074,0.40657547,0.6628804,0.2958271
69.0,72.0,2.0,53.0,34.0,1.0098482,6.0,0.0,0.0,0.94331264,0.94567776,1.0098481,0.92066956
13.0,22.0,88.0,34.0,24.0,0.70997626,31.0,1.0,0.0,0.6080954,0.6080954,0.70997626,0.51724446
49.0,14.0,10.0,76.0,35.0,1.1179363,0.0,0.0,0.0,1.0195383,1.0268064,1.1179363,1.0429142
38.0,6.0,4.0,36.0,5.0,1.1186857,0.0,0.0,0.0,1.0195383,1.0268064,1.1186857,1.0429142
81.0,41.0,92.0,23.0,66.0,1.1200602,0.0,0.0,0.0,1.0117869,1.0268064,1.1200602,1.0805936
30.0,94.0,54.0,85.0,53.0,0.7281319,31.0,2.0,0.0,0.60657376,0.6080954,0.7281319,0.51724446
99.0,87.0,13.0,55.0,83.0,1.1479208,0.0,0.0,0.0,1.0243523,1.0268064,1.1479208,1.0429142
92.0,66.0,26.0,81.0,21.0,1.107005,0.0,0.0,0.0,1.0243523,1.0268064,1.107005,1.0429142
50.0,21.0,55.0,84.0,58.0,1.0113604,10.0,0.0,0.0,0.8863722,0.88748133,1.0113604,0.8761392
86.0,76.0,55.0,31.0,17.0,1.1338385,0.0,0.0,0.0,1.0117869,1.0268064,1.1338385,1.0805936
32.0,86.0,43.0,17.0,100.0,0.68682855,31.0,0.0,0.0,0.59334385,0.6153619,0.68682855,0.55457014
36.0,97.0,67.0,42.0,8.0,0.76091343,31.0,0.0,0.0,0.60657376,0.6080954,0.76091343,0.51724446
13.0,47.0,12.0,82.0,21.0,0.7186807,35.0,10.0,0.0,0.5464959,0.5464959,0.7186807,0.43304655
93.0,15.0,66.0,90.0,65.0,1.1313258,0.0,0.0,0.0,1.0117869,1.0268064,1.1313258,1.0805936
4.0,88.0,79.0,55.0,70.0,0.6419038,45.0,5.0,1.0,0.4262506,0.40657547,0.6419038,0.43304655
51.0,91.0,69.0,100.0,32.0,0.7457643,31.0,0.0,0.0,0.5986027,0.6080954,0.7457643,0.51724446
5.0,93.0,24.0,53.0,87.0,0.5866475,45.0,6.0,0.0,0.44924074,0.40657547,0.5866475,0.2958271
86.0,26.0,44.0,9.0,74.0,1.137031,0.0,0.0,0.0,1.0144362,1.0268064,1.137031,1.0805936
49.0,12.0,1.0,12.0,85.0,1.1000665,0.0,0.0,0.0,1.0243523,1.0268064,1.1000665,1.0429142
71.0,16.0,96.0,31.0,22.0,1.127619,0.0,0.0,0.0,1.0117869,1.0268064,1.127619,1.0805936
56.0,8.0,13.0,57.0,16.0,1.1323324,0.0,0.0,0.0,1.0195383,1.0268064,1.1323324,1.0429142
38.0,79.0,9.0,96.0,97.0,0.77451193,31.0,0.0,0.0,0.62345934,0.6153619,0.77451193,0.5362322
16.0,46.0,20.0,15.0,11.0,0.7843478,31.0,0.0,0.0,0.59334385,0.6153619,0.7843478,0.55457014
40.0,13.0,50.0,55.0,10.0,1.0698106,4.0,0.0,0.0,0.95610726,0.9734722,1.0698106,1.0038214
10.0,30.0,1.0,50.0,16.0,0.77552575,31.0,2.0,0.0,0.62982094,0.6080954,0.77552575,0.51724446
70.0,56.0,22.0,15.0,31.0,1.0879524,0.0,0.0,0.0,1.0117869,1.0268064,1.0879524,1.0898099
88.0,89.0,97.0,72.0,81.0,0.9452862,14.0,0.0,0.0,0.8296331,0.83056,0.9452862,0.7922109
85.0,27.0,37.0,70.0,39.0,1.0932547,0.0,0.0,0.0,1.0195383,1.0268064,1.0932547,1.0429142
58.0,55.0,73.0,14.0,91.0,1.0971237,4.0,0.0,0.0,0.95610726,0.9734722,1.0971237,1.0038214
51.0,51.0,10.0,15.0,29.0,1.1226536,0.0,0.0,0.0,1.0117869,1.0268064,1.1226536,1.0898099
49.0,75.0,19.0,80.0,51.0,0.83051807,30.0,0.0,0.0,0.639369,0.62964344,0.83051807,0.55457014
81.0,79.0,56.0,100.0,99.0,0.9305868,15.0,0.0,0.0,0.8166335,0.81434584,0.9305868,0.76654536
96.0,76.0,88.0,56.0,6.0,1.0612056,4.0,0.0,0.0,0.95610726,0.9734722,1.0612056,1.0038214
73.0,27.0,51.0,75.0,33.0,1.101993,0.0,0.0,0.0,1.0117869,1.0268064,1.101993,1.0805936
11.0,75.0,60.0,75.0,43.0,0.67950284,45.0,5.0,0.0,0.44924074,0.40657547,0.67950284,0.2958271
50.0,86.0,5.0,58.0,44.0,0.7366196,30.0,0.0,0.0,0.639369,0.62964344,0.7366196,0.55457014
74.0,5.0,90.0,22.0,90.0,1.116163,0.0,0.0,0.0,1.0117869,1.0268064,1.116163,1.0805936
4.0,66.0,12.0,41.0,15.0,0.5932314,45.0,6.0,0.0,0.44924074,0.40657547,0.5932314,0.2958271
10.0,40.0,55.0,18.0,90.0,0.71554345,35.0,5.0,0.0,0.5464959,0.5464959,0.7155435,0.49753258
88.0,6.0,44.0,17.0,13.0,1.1107035,0.0,0.0,0.0,1.0117869,1.0268064,1.1107035,1.0805936
51.0,46.0,83.0,69.0,80.0,0.9680711,14.0,0.0,0.0,0.8296331,0.83056,0.9680711,0.7922109
78.0,50.0,98.0,16.0,62.0,1.1107526,0.0,0.0,0.0,1.0117869,1.0268064,1.1107526,1.0805936
84.0,1.0,59.0,18.0,7.0,1.1203159,0.0,0.0,0.0,1.0117869,1.0268064,1.1203159,1.0805936
41.0,48.0,98.0,28.0,78.0,0.9243098,15.0,0.0,0.0,0.8166335,0.81434584,0.9243098,0.77948374
63.0,95.0,37.0,70.0,48.0,0.73292077,30.0,0.0,0.0,0.639369,0.62964344,0.73292077,0.55457014
18.0,38.0,82.0,44.0,64.0,0.739075,31.0,1.0,0.0,0.6080954,0.6080954,0.739075,0.51724446
99.0,22.0,94.0,23.0,47.0,1.1025307,0.0,0.0,0.0,1.0117869,1.0268064,1.1025307,1.0805936
15.0,55.0,22.0,6.0,14.0,0.69266176,35.0,4.0,0.0,0.5377714,0.55457014,0.69266176,0.55457014
34.0,87.0,87.0,79.0,44.0,0.7476441,31.0,0.0,0.0,0.60657376,0.6080954,0.7476441,0.51724446
63.0,62.0,9.0,10.0,52.0,1.1564673,0.0,0.0,0.0,1.0117869,1.0268064,1.1564673,1.0898099
1.0,61.0,60.0,87.0,60.0,0.5434036,45.0,5.0,0.0,0.44924074,0.40657547,0.5434036,0.2958271
50.0,29.0,44.0,77.0,75.0,1.0197189,10.0,0.0,0.0,0.8838537,0.88748133,1.0197189,0.8761392
7.0,45.0,17.0,49.0,74.0,0.5957141,45.0,6.0,0.0,0.44924074,0.40657547,0.5957141,0.2958271
57.0,57.0,36.0,33.0,6.0,1.0815625,4.0,0.0,0.0,0.95610726,0.9734722,1.0815625,1.0038214
14.0,85.0,47.0,1.0,74.0,0.55331546,45.0,6.0,0.0,0.4262506,0.40657547,0.55331546,0.43304655
68.0,32.0,16.0,88.0,50.0,1.1147547,0.0,0.0,0.0,1.0243523,1.0268064,1.1147547,1.0429142
55.0,7.0,57.0,39.0,91.0,1.1132803,0.0,0.0,0.0,1.0117869,1.0268064,1.1132803,1.0805936
49.0,60.0,69.0,81.0,4.0,0.8127776,30.0,0.0,0.0,0.61220497,0.62964344,0.8127776,0.5362322
56.0,30.0,97.0,7.0,38.0,1.1464244,0.0,0.0,0.0,1.0144362,1.0268064,1.1464244,1.0805936
23.0,70.0,86.0,8.0,34.0,0.8132341,31.0,0.0,0.0,0.60657376,0.6080954,0.8132341,0.51724446
97.0,41.0,16.0,50.0,3.0,1.0897201,0.0,0.0,0.0,1.0243523,1.0268064,1.0897201,1.0429142
62.0,24.0,80.0,55.0,48.0,1.1478101,0.0,0.0,0.0,1.0117869,1.0268064,1.1478101,1.0805936
2.0,17.0,84.0,54.0,99.0,0.56014293,45.0,1.0,0.0,0.44817933,0.44817933,0.56014293,0.51724446
34.0,93.0,72.0,5.0,89.0,0.791845,31.0,0.0,0.0,0.60657376,0.6080954,0.791845,0.51724446
100.0,24.0,63.0,18.0,35.0,1.1088428,0.0,0.0,0.0,1.0117869,1.0268064,1.1088428,1.0805936
5.0,66.0,9.0,38.0,46.0,0.6389106,45.0,6.0,0.0,0.44924074,0.40657547,0.6389106,0.2958271
11.0,7.0,68.0,6.0,95.0,0.91334397,15.0,0.0,0.0,0.8117762,0.81434584,0.91334397,0.77948374
1.0,39.0,24.0,21.0,72.0,0.6679365,45.0,5.0,0.0,0.44924074,0.40657547,0.6679365,0.2958271
48.0,21.0,40.0,67.0,86.0,1.0622364,4.0,0.0,0.0,0.95610726,0.9734722,1.0622364,1.0038214
60.0,73.0,13.0,99.0,100.0,0.73660356,30.0,0.0,0.0,0.639369,0.62964344,0.73660356,0.55457014
99.0,84.0,69.0,61.0,92.0,1.0991032,4.0,0.0,0.0,0.95610726,0.9734722,1.0991032,1.0038214
15.0,35.0,25.0,56.0,82.0,0.7953024,31.0,0.0,0.0,0.62216324,0.6080954,0.7953024,0.51724446
63.0,45.0,58.0,17.0,100.0,1.117071,0.0,0.0,0.0,1.0117869,1.0268064,1.117071,1.0805936
87.0,50.0,49.0,92.0,18.0,1.1129884,0.0,0.0,0.0,1.0195383,1.0268064,1.1129884,1.0429142
28.0,51.0,15.0,70.0,81.0,0.82814777,31.0,0.0,0.0,0.62345934,0.6153619,0.82814777,0.5362322
25.0,65.0,14.0,81.0,16.0,0.7173758,31.0,1.0,0.0,0.6279076,0.6153619,0.7173758,0.5362322
17.0,3.0,8.0,37.0,82.0,1.0541523,6.0,0.0,0.0,0.938582,0.94567776,1.0541523,0.92066956
50.0,95.0,50.0,33.0,61.0,0.77731746,31.0,0.0,0.0,0.5960888,0.6080954,0.77731746,0.5362322
22.0,88.0,49.0,87.0,46.0,0.8006692,35.0,10.0,0.0,0.5464959,0.5464959,0.8006692,0.43304655
21.0,69.0,97.0,84.0,55.0,0.7234163,31.0,3.0,0.0,0.6080954,0.6080954,0.7234163,0.51724446
94.0,85.0,82.0,18.0,7.0,1.1552595,0.0,0.0,0.0,1.0117869,1.0268064,1.1552595,1.0805936
77.0,45.0,96.0,95.0,62.0,1.0565759,4.0,0.0,0.0,0.95610726,0.9734722,1.0565759,1.0038214
87.0,67.0,82.0,20.0,39.0,1.180699,0.0,0.0,0.0,1.0117869,1.0268064,1.180699,1.0805936
67.0,23.0,38.0,12.0,21.0,1.1035066,0.0,0.0,0.0,1.0117869,1.0268064,1.1035066,1.0805936
55.0,80.0,19.0,42.0,23.0,0.7285781,30.0,0.0,0.0,0.639369,0.62964344,0.7285781,0.55457014
42.0,74.0,32.0,47.0,97.0,0.7256251,31.0,0.0,0.0,0.59334385,0.6153619,0.7256251,0.55457014
100.0,65.0,50.0,48.0,23.0,1.0993181,0.0,0.0,0.0,1.0117869,1.0268064,1.0993181,1.0805936
96.0,39.0,68.0,49.0,97.0,1.1394751,0.0,0.0,0.0,1.0117869,1.0268064,1.1394751,1.0805936
35.0,44.0,49.0,87.0,61.0,0.7557341,31.0,0.0,0.0,0.62216324,0.6080954,0.7557341,0.51724446
17.0,53.0,87.0,94.0,61.0,0.7544262,31.0,1.0,0.0,0.6080954,0.6080954,0.7544262,0.51724446
78.0,76.0,94.0,2.0,93.0,1.1237378,0.0,0.0,0.0,1.0144362,1.0268064,1.1237378,1.0805936
41.0,88.0,55.0,92.0,74.0,0.73039263,31.0,0.0,0.0,0.5986027,0.6080954,0.73039263,0.51724446
53.0,27.0,53.0,28.0,8.0,1.0978035,0.0,0.0,0.0,1.0117869,1.0268064,1.0978035,1.0805936
58.0,61.0,5.0,92.0,72.0,0.752353,30.0,0.0,0.0,0.639369,0.62964344,0.752353,0.55457014
100.0,14.0,44.0,92.0,64.0,1.1895669,0.0,0.0,0.0,1.0195383,1.0268064,1.1895669,1.0429142
15.0,44.0,98.0,44.0,74.0,0.75843406,31.0,1.0,0.0,0.6080954,0.6080954,0.75843406,0.51724446
34.0,46.0,69.0,15.0,37.0,0.963677,15.0,0.0,0.0,0.8166335,0.81434584,0.963677,0.77948374
4.0,22.0,87.0,94.0,19.0,0.5435233,45.0,5.0,0.0,0.44924074,0.40657547,0.5435233,0.2958271
94.0,79.0,17.0,95.0,27.0,1.0480525,6.0,0.0,0.0,0.94331264,0.94567776,1.0480525,0.92066956
82.0,39.0,96.0,63.0,60.0,1.1261123,0.0,0.0,0.0,1.0117869,1.0268064,1.1261123,1.0805936
97.0,30.0,91.0,65.0,4.0,1.0726714,0.0,0.0,0.0,1.0117869,1.0268064,1.0726714,1.0805936
42.0,27.0,99.0,5.0,92.0,1.0847753,4.0,0.0,0.0,0.95610726,0.9734722,1.0847753,1.0038214
92.0,88.0,13.0,8.0,90.0,1.1276025,0.0,0.0,0.0,1.0170213,1.0268064,1.1276025,1.0898099
96.0,96.0,16.0,26.0,34.0,1.1147497,0.0,0.0,0.0,1.0117869,1.0268064,1.1147497,1.0898099
78.0,45.0,26.0,64.0,75.0,1.1127895,0.0,0.0,0.0,1.0243523,1.0268064,1.1127895,1.0429142
95.0,40.0,16.0,29.0,9.0,1.0990249,0.0,0.0,0.0,1.0243523,1.0268064,1.0990249,1.0429142
23.0,63.0,58.0,27.0,81.0,0.77821314,31.0,0.0,0.0,0.60657376,0.6080954,0.77821314,0.51724446
84.0,81.0,18.0,27.0,7.0,1.1002351,0.0,0.0,0.0,1.0117869,1.0268064,1.1002351,1.0898099
39.0,66.0,95.0,99.0,49.0,0.7347109,31.0,0.0,0.0,0.5986027,0.6080954,0.7347109,0.51724446
39.0,17.0,73.0,46.0,87.0,1.0077813,10.0,0.0,0.0,0.8760166,0.89247596,1.0077813,0.88748133
96.0,55.0,47.0,51.0,94.0,1.1103891,0.0,0.0,0.0,1.0117869,1.0268064,1.1103891,1.0805936
8.0,5.0,34.0,38.0,24.0,0.7102305,31.0,1.0,0.0,0.6080954,0.6080954,0.7102305,0.51724446
91.0,64.0,3.0,89.0,32.0,1.1127026,0.0,0.0,0.0,1.0243523,1.0268064,1.1127026,1.0429142
27.0,15.0,100.0,77.0,78.0,0.7760468,31.0,2.0,0.0,0.60657376,0.6080954,0.7760468,0.51724446
13.0,2.0,60.0,39.0,16.0,0.9330602,15.0,0.0,0.0,0.8117762,0.81434584,0.9330602,0.77948374
31.0,35.0,49.0,100.0,62.0,0.7857908,30.0,0.0,0.0,0.63561344,0.62964344,0.7857908,0.5362322
2.0,38.0,14.0,57.0,28.0,0.5336282,45.0,6.0,0.0,0.44924074,0.40657547,0.5336282,0.2958271
50.0,66.0,75.0,85.0,41.0,0.7496779,31.0,0.0,0.0,0.5986027,0.6080954,0.7496779,0.51724446
68.0,95.0,94.0,42.0,14.0,0.92382437,15.0,0.0,0.0,0.8166335,0.81434584,0.92382437,0.77948374
70.0,12.0,81.0,65.0,48.0,1.098102,0.0,0.0,0.0,1.0117869,1.0268064,1.098102,1.0805936
59.0,4.0,95.0,48.0,1.0,1.0977259,0.0,0.0,0.0,1.0117869,1.0268064,1.0977259,1.0805936
50.0,27.0,76.0,96.0,66.0,0.9534391,14.0,0.0,0.0,0.8296331,0.83056,0.9534391,0.7922109
42.0,77.0,32.0,56.0,56.0,0.8177276,31.0,0.0,0.0,0.62345934,0.6153619,0.8177276,0.5362322
77.0,57.0,14.0,100.0,95.0,1.0435817,6.0,0.0,0.0,0.94331264,0.94567776,1.0435817,0.92066956
22.0,53.0,48.0,99.0,40.0,0.7429297,31.0,0.0,0.0,0.60657376,0.6080954,0.7429297,0.51724446
65.0,91.0,92.0,39.0,88.0,0.8472353,15.0,0.0,0.0,0.8166335,0.81434584,0.8472353,0.77948374
96.0,31.0,4.0,81.0,77.0,1.1345161,0.0,0.0,0.0,1.0243523,1.0268064,1.1345161,1.0429142
9.0,78.0,83.0,59.0,66.0,0.7141572,45.0,5.0,1.0,0.4262506,0.40657547,0.7141572,0.43304655
63.0,96.0,18.0,14.0,15.0,0.9786759,10.0,0.0,0.0,0.8863722,0.88748133,0.9786759,0.88748133
95.0,34.0,13.0,35.0,35.0,1.0985185,0.0,0.0,0.0,1.0243523,1.0268064,1.0985185,1.0429142
91.0,1.0,84.0,72.0,61.0,1.1558226,0.0,0.0,0.0,1.0117869,1.0268064,1.1558226,1.0805936
72.0,4.0,5.0,27.0,40.0,1.122112,0.0,0.0,0.0,1.0195383,1.0268064,1.122112,1.0429142
41.0,69.0,18.0,79.0,20.0,0.8011042,31.0,0.0,0.0,0.62345934,0.6153619,0.8011042,0.5362322
97.0,76.0,87.0,2.0,36.0,1.1338162,0.0,0.0,0.0,1.0117869,1.0268064,1.1338162,1.0805936
35.0,16.0,53.0,15.0,73.0,1.1146532,0.0,0.0,0.0,1.0117869,1.0268064,1.1146532,1.0805936
58.0,35.0,37.0,92.0,59.0,1.0167708,10.0,0.0,0.0,0.8838537,0.88748133,1.0167708,0.8761392
93.0,60.0,87.0,30.0,63.0,1.0785884,0.0,0.0,0.0,1.0117869,1.0268064,1.0785884,1.0805936
98.0,96.0,84.0,67.0,61.0,1.100052,4.0,0.0,0.0,0.95610726,0.9734722,1.100052,1.0038214
97.0,65.0,23.0,61.0,10.0,1.1087582,0.0,0.0,0.0,1.0243523,1.0268064,1.1087582,1.0429142
76.0,95.0,27.0,33.0,79.0,0.9952234,10.0,0.0,0.0,0.8863722,0.88748133,0.99522334,0.88748133
5.0,86.0,45.0,44.0,65.0,0.5596579,45.0,6.0,0.0,0.44924074,0.40657547,0.5596579,0.2958271
74.0,14.0,4.0,50.0,56.0,1.1052275,0.0,0.0,0.0,1.0243523,1.0268064,1.1052275,1.0429142
53.0,74.0,70.0,92.0,39.0,0.7465701,31.0,0.0,0.0,0.5986027,0.6080954,0.74657005,0.51724446
