PartitionMovement,InstancePartitionCount,ResourcePartitionCount,ResourceTopStateCount,MaxCapacityKeyUsage,evenness,movements
82.0,64.0,69.0,13.0,80.0,1.1241773511571052,0.0
13.0,53.0,93.0,89.0,73.0,0.5479338692946264,0.34074074029922485
25.0,44.0,38.0,38.0,84.0,0.6620821994954394,0.2888889014720917
58.0,51.0,5.0,14.0,46.0,1.096232678639402,0.0
65.0,31.0,92.0,17.0,43.0,1.066287199960356,0.0
30.0,83.0,9.0,75.0,39.0,0.5531815371509722,0.29629629850387573
17.0,54.0,72.0,91.0,69.0,0.6436862840186159,0.3037036955356598
91.0,63.0,47.0,46.0,34.0,1.0668674800999665,0.0
28.0,36.0,86.0,15.0,51.0,0.6019686293136585,0.28148147463798523
16.0,44.0,92.0,28.0,10.0,0.6243938459483911,0.31111112236976624
95.0,72.0,13.0,33.0,52.0,1.0925847707664045,0.0
89.0,25.0,44.0,76.0,30.0,1.0995607686854192,0.0
33.0,32.0,22.0,43.0,78.0,0.7126239320816937,0.2222222238779068
86.0,79.0,94.0,30.0,19.0,0.9538753146452791,0.07407407462596893
29.0,36.0,13.0,82.0,78.0,0.6796456623824558,0.2518518567085266
10.0,86.0,33.0,73.0,15.0,0.6079383169042952,0.3629629611968994
79.0,72.0,32.0,85.0,64.0,0.8739235129315204,0.14074073731899261
61.0,26.0,16.0,98.0,38.0,0.987898190444866,0.07407407462596893
24.0,40.0,14.0,2.0,82.0,0.6633452590340483,0.2222222238779068
1.0,42.0,38.0,28.0,58.0,0.5907979797960584,0.32592591643333435
47.0,54.0,17.0,62.0,36.0,0.7187817108414721,0.2222222238779068
17.0,95.0,9.0,87.0,72.0,0.4917742029205612,0.3629629611968994
74.0,86.0,4.0,96.0,20.0,0.6522427587882041,0.2222222238779068
41.0,77.0,39.0,13.0,11.0,0.6343546802091911,0.2888889014720917
4.0,14.0,3.0,29.0,45.0,0.557351007535664,0.3481481373310089
83.0,89.0,60.0,58.0,76.0,0.8093700197397936,0.14074073731899261
84.0,8.0,54.0,14.0,8.0,1.099788249361126,0.0
33.0,79.0,48.0,62.0,26.0,0.5685345696574718,0.29629629850387573
47.0,64.0,6.0,11.0,34.0,0.8576427570709951,0.14074073731899261
82.0,27.0,49.0,96.0,33.0,1.130745843774692,0.0
49.0,50.0,40.0,9.0,91.0,1.0115001325464588,0.07407407462596893
44.0,18.0,73.0,37.0,24.0,0.9257636150568284,0.07407407462596893
96.0,18.0,35.0,7.0,93.0,1.096966425777241,0.0
37.0,83.0,51.0,7.0,15.0,0.5692248480287215,0.29629629850387573
34.0,19.0,68.0,64.0,72.0,0.6994628331458181,0.21481481194496155
85.0,36.0,75.0,92.0,1.0,0.945246956305155,0.07407407462596893
70.0,60.0,92.0,94.0,57.0,0.7035300286429913,0.21481481194496155
32.0,54.0,23.0,23.0,84.0,0.6246397885714513,0.25925925374031067
48.0,49.0,85.0,19.0,35.0,0.686743929147791,0.18518517911434174
20.0,66.0,48.0,90.0,82.0,0.5242499775446036,0.3037036955356598
61.0,78.0,40.0,63.0,64.0,0.6636436541013035,0.2222222238779068
37.0,58.0,37.0,70.0,42.0,0.6481628551341191,0.2518518567085266
23.0,77.0,25.0,44.0,78.0,0.577230025458406,0.29629629850387573
38.0,34.0,54.0,51.0,18.0,0.7394982188518046,0.2222222238779068
5.0,83.0,17.0,60.0,16.0,0.5486963164508604,0.3629629611968994
22.0,25.0,28.0,69.0,18.0,0.6576139441579173,0.25925925374031067
78.0,92.0,3.0,17.0,63.0,1.0250668075255644,0.03703703731298447
57.0,28.0,46.0,37.0,45.0,1.0827256524595157,0.0
8.0,82.0,75.0,42.0,98.0,0.6234056230189092,0.3481481373310089
26.0,0.0,65.0,92.0,83.0,0.7087712347599467,0.24444444477558136
28.0,28.0,57.0,23.0,4.0,0.6814992150010768,0.2518518567085266
5.0,38.0,18.0,2.0,22.0,0.5706365840538112,0.35555556416511536
78.0,26.0,19.0,51.0,53.0,1.0803913961106735,0.0
79.0,30.0,51.0,23.0,79.0,1.1067842038579803,0.0
18.0,91.0,73.0,96.0,7.0,0.6041956224513314,0.3185185194015503
38.0,13.0,44.0,42.0,1.0,0.9874835580006284,0.07407407462596893
67.0,7.0,59.0,11.0,54.0,1.090833810371373,0.0
98.0,27.0,40.0,9.0,36.0,1.062054994804649,0.0
74.0,35.0,22.0,83.0,54.0,1.0563761937217246,0.03703703731298447
42.0,27.0,48.0,75.0,40.0,0.6923738078141483,0.21481481194496155
98.0,36.0,18.0,20.0,11.0,1.0644524343111044,0.0
45.0,30.0,6.0,48.0,22.0,0.9920246735040474,0.07407407462596893
23.0,28.0,87.0,82.0,60.0,0.601428127310465,0.29629629850387573
64.0,14.0,78.0,62.0,56.0,1.0905956563125025,0.0
63.0,18.0,13.0,88.0,78.0,1.120211131992575,0.0
92.0,73.0,50.0,69.0,51.0,1.0197878062979844,0.07407407462596893
59.0,38.0,65.0,78.0,17.0,0.722074232535322,0.21481481194496155
54.0,61.0,91.0,13.0,90.0,0.7074010653250622,0.2222222238779068
55.0,22.0,3.0,62.0,43.0,1.0551345973544597,0.0
47.0,71.0,6.0,59.0,72.0,0.7302660088855923,0.2222222238779068
55.0,26.0,12.0,80.0,47.0,0.9520184298555835,0.07407407462596893
42.0,84.0,13.0,12.0,14.0,0.655951818732131,0.2222222238779068
88.0,14.0,78.0,88.0,13.0,1.1268783986289526,0.0
2.0,62.0,1.0,28.0,13.0,0.5685345696574717,0.3629629611968994
93.0,94.0,36.0,33.0,68.0,0.9772959733296753,0.07407407462596893
31.0,32.0,60.0,65.0,77.0,0.6870990668050976,0.2518518567085266
1.0,47.0,84.0,4.0,82.0,0.63191832350649,0.34074074029922485
21.0,33.0,70.0,38.0,6.0,0.6971744545723775,0.29629629850387573
79.0,25.0,66.0,49.0,7.0,1.0765428824272794,0.0
66.0,48.0,35.0,81.0,8.0,0.8682790474678338,0.1111111119389534
95.0,21.0,47.0,30.0,84.0,1.1268003993711182,0.0
49.0,65.0,47.0,28.0,19.0,0.6793504635228367,0.2222222238779068
45.0,84.0,66.0,93.0,54.0,0.6234276426103496,0.29629629850387573
14.0,81.0,31.0,89.0,8.0,0.6175225084701796,0.3629629611968994
63.0,35.0,23.0,28.0,24.0,1.065267719904153,0.0
96.0,86.0,5.0,57.0,30.0,1.0964800891121056,0.0
74.0,86.0,28.0,87.0,26.0,0.6922333578926066,0.2222222238779068
97.0,82.0,59.0,19.0,60.0,1.0617833138246633,0.0
44.0,1.0,55.0,62.0,9.0,0.9996228883242544,0.03703703731298447
69.0,1.0,62.0,53.0,97.0,1.0778128019860402,0.0
36.0,9.0,88.0,99.0,78.0,0.6543839439977069,0.21481481194496155
31.0,16.0,18.0,78.0,68.0,0.721107773052379,0.2222222238779068
16.0,95.0,11.0,99.0,69.0,0.5666935738249385,0.3629629611968994
59.0,24.0,9.0,32.0,94.0,1.058388386943495,0.0
0.0,32.0,21.0,56.0,19.0,0.5905970457464866,0.9481481313705444
24.0,85.0,89.0,47.0,64.0,0.6053111163184677,0.29629629850387573
93.0,20.0,78.0,24.0,60.0,1.097155758344833,0.0
57.0,81.0,94.0,16.0,70.0,0.6311163832506735,0.28148147463798523
84.0,65.0,71.0,63.0,57.0,1.0138614514941142,0.07407407462596893
85.0,95.0,13.0,94.0,20.0,0.8006911936258306,0.17777778208255768
48.0,28.0,99.0,67.0,62.0,0.6659285504590682,0.21481481194496155
29.0,76.0,29.0,46.0,71.0,0.635949022157586,0.29629629850387573
15.0,97.0,44.0,97.0,44.0,0.5055769730010513,0.3629629611968994
14.0,16.0,76.0,8.0,22.0,0.7351748515217224,0.25925925374031067
35.0,50.0,2.0,1.0,76.0,0.9902756841972872,0.07407407462596893
61.0,47.0,12.0,6.0,91.0,1.100843077010502,0.0
21.0,14.0,83.0,60.0,21.0,0.551816074267931,0.2888889014720917
86.0,28.0,63.0,61.0,94.0,1.0714602019811779,0.0
81.0,25.0,97.0,74.0,76.0,1.086413577353201,0.0
66.0,50.0,2.0,21.0,53.0,1.0678724799085333,0.0
39.0,70.0,54.0,8.0,24.0,0.6582584108226411,0.2888889014720917
67.0,16.0,91.0,66.0,67.0,1.0244078279981315,0.03703703731298447
26.0,78.0,73.0,53.0,15.0,0.5546299075891628,0.3037036955356598
68.0,80.0,16.0,57.0,5.0,0.8797048299066997,0.17777778208255768
0.0,46.0,76.0,20.0,32.0,0.5528244748982691,0.9407407641410828
95.0,31.0,19.0,95.0,0.0,1.0775439799505726,0.0
27.0,12.0,38.0,12.0,28.0,1.1061802632855045,0.0
32.0,2.0,92.0,12.0,5.0,1.0555448619709156,0.0
7.0,37.0,71.0,28.0,57.0,0.5044146721911184,0.35555556416511536
19.0,70.0,5.0,47.0,46.0,0.6011654293048502,0.29629629850387573
93.0,40.0,21.0,44.0,92.0,1.1089578026712055,0.0
27.0,77.0,43.0,67.0,51.0,0.644108803904834,0.3333333432674408
99.0,15.0,92.0,2.0,24.0,1.1055524994535761,0.0
18.0,10.0,47.0,58.0,96.0,0.6612987643941696,0.25925925374031067
75.0,42.0,42.0,16.0,69.0,1.0691543806643093,0.0
52.0,92.0,21.0,3.0,72.0,0.6797502514549573,0.22962963581085205
17.0,51.0,24.0,18.0,29.0,0.5614952072774083,0.29629629850387573
38.0,55.0,64.0,10.0,9.0,0.5700902137437511,0.28148147463798523
33.0,57.0,2.0,93.0,0.0,0.7248336949177315,0.2518518567085266
75.0,98.0,31.0,63.0,95.0,0.651637900643068,0.2222222238779068
32.0,81.0,57.0,19.0,29.0,0.5943443717173225,0.29629629850387573
0.0,81.0,73.0,40.0,56.0,0.570250236983866,0.9481481313705444
91.0,33.0,40.0,46.0,83.0,1.1185470669505186,0.0
80.0,15.0,22.0,11.0,34.0,1.0979542948741368,0.0
79.0,38.0,35.0,8.0,83.0,1.0654763595539423,0.0
57.0,86.0,75.0,98.0,90.0,0.770719316264235,0.2518518567085266
83.0,77.0,84.0,52.0,24.0,0.9999687501649186,0.10370370000600815
1.0,62.0,43.0,89.0,56.0,0.5775525107382355,0.34074074029922485
16.0,47.0,41.0,9.0,93.0,0.5385431791228318,0.29629629850387573
32.0,95.0,93.0,62.0,53.0,0.5995719769018374,0.29629629850387573
81.0,23.0,6.0,13.0,23.0,1.0672270746486234,0.0
29.0,30.0,78.0,56.0,59.0,0.5889476543258361,0.2888889014720917
55.0,69.0,82.0,39.0,90.0,0.6858459302204833,0.25925925374031067
91.0,86.0,69.0,74.0,35.0,0.9283919138637526,0.10370370000600815
29.0,75.0,58.0,10.0,14.0,0.6022859650738144,0.29629629850387573
27.0,47.0,14.0,68.0,9.0,0.7062659715215797,0.25925925374031067
37.0,56.0,33.0,64.0,61.0,0.680865124914075,0.2518518567085266
12.0,10.0,80.0,20.0,19.0,0.6645667723148322,0.29629629850387573
75.0,5.0,55.0,60.0,8.0,1.116900079361294,0.0
52.0,61.0,63.0,37.0,70.0,0.7702299729095897,0.2222222238779068
26.0,4.0,97.0,64.0,45.0,0.6536824438898104,0.21481481194496155
19.0,65.0,62.0,14.0,55.0,0.6669693386499902,0.3037036955356598
2.0,63.0,57.0,99.0,94.0,0.5406033732314122,0.35555556416511536
31.0,5.0,67.0,88.0,33.0,0.7223940072465173,0.21481481194496155
85.0,61.0,49.0,45.0,98.0,1.112940433690829,0.0
51.0,13.0,2.0,59.0,88.0,1.095719239665229,0.0
35.0,15.0,92.0,80.0,67.0,0.7605227978014252,0.21481481194496155
3.0,52.0,26.0,94.0,3.0,0.5830158445896733,0.3777777850627899
67.0,70.0,83.0,74.0,28.0,0.722603693290594,0.2222222238779068
25.0,56.0,91.0,60.0,76.0,0.6044138514023157,0.29629629850387573
8.0,8.0,14.0,41.0,18.0,0.5607804156796011,0.2666666805744171
67.0,7.0,29.0,77.0,5.0,1.1406725751042366,0.0
21.0,25.0,94.0,64.0,73.0,0.5698508288476831,0.29629629850387573
90.0,36.0,56.0,80.0,96.0,1.0848703826562243,0.0
37.0,55.0,51.0,53.0,60.0,0.619979947608663,0.2518518567085266
66.0,40.0,90.0,3.0,43.0,1.115061680098493,0.0
51.0,21.0,94.0,91.0,99.0,0.7364930348135974,0.21481481194496155
38.0,96.0,12.0,98.0,26.0,0.6176477929622236,0.29629629850387573
85.0,80.0,11.0,54.0,74.0,0.9524809836409966,0.07407407462596893
63.0,21.0,58.0,92.0,83.0,0.9373490607886773,0.07407407462596893
59.0,61.0,67.0,0.0,54.0,0.9611372770745532,0.07407407462596893
37.0,34.0,95.0,97.0,87.0,0.5986121261539854,0.2888889014720917
85.0,15.0,86.0,2.0,6.0,1.0887114757287337,0.0
81.0,4.0,18.0,9.0,15.0,1.0764935393401476,0.0
33.0,18.0,54.0,20.0,10.0,0.9436201780415432,0.07407407462596893
22.0,51.0,38.0,13.0,92.0,0.5604648311369232,0.29629629850387573
27.0,9.0,36.0,44.0,57.0,0.8829948703410839,0.10370370000600815
45.0,20.0,70.0,59.0,5.0,0.6970809516361577,0.18518517911434174
47.0,99.0,54.0,28.0,94.0,0.5803973157319774,0.29629629850387573
28.0,27.0,43.0,69.0,39.0,0.6391852587908895,0.25925925374031067
59.0,72.0,52.0,40.0,69.0,0.6886138401693173,0.2222222238779068
77.0,63.0,30.0,23.0,80.0,1.062576334440025,0.0
14.0,9.0,36.0,64.0,10.0,0.6489445423662016,0.25925925374031067
66.0,38.0,38.0,87.0,19.0,0.961893707368507,0.07407407462596893
40.0,74.0,96.0,8.0,14.0,0.6268697318981283,0.2888889014720917
47.0,38.0,24.0,44.0,89.0,0.9440037748099116,0.07407407462596893
12.0,32.0,23.0,93.0,76.0,0.6082466517981391,0.29629629850387573
76.0,11.0,81.0,69.0,39.0,1.0950868133817053,0.0
5.0,70.0,30.0,39.0,77.0,0.48767502495952797,0.3777777850627899
76.0,99.0,53.0,8.0,57.0,0.9210502317936284,0.10370370000600815
2.0,24.0,21.0,30.0,17.0,0.554299326935737,0.35555556416511536
47.0,95.0,39.0,75.0,88.0,0.5618570157189673,0.29629629850387573
69.0,62.0,4.0,9.0,99.0,1.1120776430366284,0.0
49.0,61.0,15.0,96.0,28.0,0.6848588911017756,0.2222222238779068
94.0,73.0,68.0,22.0,47.0,1.050890181735191,0.0
15.0,7.0,66.0,83.0,88.0,0.6233025930067833,0.29629629850387573
16.0,49.0,13.0,24.0,95.0,0.5207527028838652,0.29629629850387573
35.0,38.0,54.0,19.0,26.0,0.7547017472640692,0.18518517911434174
18.0,67.0,3.0,72.0,6.0,0.5832330835853484,0.34074074029922485
97.0,0.0,18.0,45.0,34.0,1.1251716401576903,0.0
43.0,40.0,60.0,61.0,25.0,0.7251193136738427,0.24444444477558136
92.0,82.0,25.0,9.0,85.0,1.0757149968151711,0.0
70.0,65.0,38.0,18.0,22.0,1.1177477829315154,0.0
86.0,64.0,65.0,29.0,33.0,1.090941294531865,0.0
46.0,75.0,52.0,18.0,24.0,0.5501643714817133,0.25925925374031067
54.0,92.0,43.0,1.0,41.0,0.6468622860244775,0.2222222238779068
93.0,17.0,26.0,35.0,66.0,1.0801598625339586,0.0
81.0,38.0,1.0,42.0,2.0,1.112537851221022,0.0
34.0,83.0,76.0,69.0,3.0,0.5653881065893271,0.29629629850387573
89.0,75.0,39.0,65.0,46.0,0.988334821705985,0.07407407462596893
66.0,37.0,27.0,48.0,99.0,1.107813010952555,0.0
6.0,93.0,54.0,35.0,18.0,0.6915607604576949,0.3777777850627899
46.0,77.0,16.0,79.0,96.0,0.700758145955895,0.2518518567085266
59.0,24.0,79.0,67.0,69.0,0.9526082996028138,0.07407407462596893
31.0,97.0,65.0,7.0,84.0,0.6670718665319108,0.29629629850387573
77.0,43.0,12.0,83.0,49.0,1.0357377799970158,0.03703703731298447
10.0,69.0,26.0,48.0,29.0,0.5545224713635408,0.3777777850627899
11.0,62.0,65.0,2.0,10.0,0.5619846005558011,0.31111112236976624
27.0,68.0,62.0,78.0,85.0,0.5584410980569323,0.29629629850387573
78.0,66.0,59.0,30.0,1.0,1.0027766018733661,0.03703703731298447
38.0,26.0,74.0,13.0,25.0,0.9397490720757256,0.10370370000600815
86.0,59.0,1.0,56.0,70.0,1.0950661044462824,0.0
62.0,82.0,23.0,71.0,55.0,0.6537179970108962,0.2222222238779068
11.0,2.0,39.0,36.0,82.0,0.6575002165669049,0.25925925374031067
62.0,7.0,65.0,25.0,80.0,1.0709429091019587,0.0
6.0,10.0,59.0,61.0,41.0,0.5586938302529444,0.3481481373310089
23.0,15.0,28.0,85.0,49.0,0.7038384587032317,0.25925925374031067
95.0,72.0,61.0,71.0,26.0,0.9860954005816488,0.07407407462596893
57.0,21.0,97.0,69.0,74.0,0.9254548650820064,0.10370370000600815
43.0,98.0,90.0,17.0,38.0,0.5770275770995937,0.29629629850387573
40.0,26.0,4.0,66.0,22.0,0.9024804313321162,0.1111111119389534
57.0,85.0,0.0,63.0,54.0,0.6617231679640725,0.2222222238779068
78.0,88.0,82.0,89.0,82.0,0.7030018116995158,0.2222222238779068
58.0,44.0,84.0,75.0,12.0,0.6740753753386705,0.21481481194496155
92.0,64.0,40.0,48.0,14.0,1.0666454401751202,0.0
7.0,40.0,13.0,90.0,63.0,0.5583521673776846,0.3629629611968994
85.0,97.0,54.0,8.0,76.0,0.9662682270531993,0.07407407462596893
68.0,11.0,2.0,20.0,2.0,1.0576961889614602,0.0
13.0,81.0,60.0,47.0,10.0,0.5042205189565403,0.32592591643333435
46.0,19.0,24.0,2.0,97.0,1.1070602693600875,0.0
43.0,78.0,94.0,56.0,19.0,0.6062797719210442,0.2888889014720917
41.0,1.0,47.0,80.0,32.0,0.957823612933506,0.07407407462596893
97.0,33.0,55.0,91.0,99.0,1.0940678606307601,0.0
30.0,29.0,35.0,24.0,80.0,0.6665614239823937,0.21481481194496155
88.0,72.0,44.0,81.0,44.0,0.9678214088569683,0.07407407462596893
73.0,54.0,28.0,35.0,97.0,1.1344110543123067,0.0
65.0,71.0,85.0,6.0,70.0,0.8892841167195764,0.10370370000600815
36.0,87.0,45.0,65.0,38.0,0.5983596707671428,0.29629629850387573
30.0,64.0,4.0,66.0,95.0,0.6685309191511589,0.25925925374031067
88.0,4.0,90.0,83.0,9.0,1.058025913294502,0.0
41.0,1.0,8.0,45.0,34.0,1.1218395770364713,0.0
54.0,1.0,71.0,28.0,84.0,1.07096047593307,0.0
41.0,26.0,57.0,49.0,8.0,0.7692473551360075,0.18518517911434174
33.0,28.0,18.0,1.0,76.0,1.0909344605364308,0.0
81.0,98.0,59.0,76.0,71.0,0.6894513622958471,0.2222222238779068
8.0,62.0,76.0,38.0,43.0,0.6438124175624346,0.35555556416511536
9.0,85.0,71.0,65.0,7.0,0.625910771457423,0.34074074029922485
41.0,40.0,66.0,95.0,73.0,0.6462980833923663,0.25925925374031067
0.0,95.0,67.0,89.0,18.0,0.6369170126551352,0.9481481313705444
21.0,44.0,76.0,37.0,79.0,0.5791674520536693,0.3037036955356598
66.0,58.0,55.0,66.0,74.0,0.8186582656370893,0.14074073731899261
21.0,6.0,92.0,58.0,17.0,0.6512377584363065,0.29629629850387573
60.0,29.0,52.0,46.0,86.0,1.0587982458731866,0.0
94.0,60.0,38.0,76.0,38.0,1.0722105618721913,0.0
53.0,58.0,54.0,83.0,28.0,0.6856055763106023,0.2518518567085266
14.0,30.0,59.0,3.0,66.0,0.5903669523371249,0.29629629850387573
52.0,1.0,61.0,75.0,87.0,1.0017962561842926,0.03703703731298447
34.0,57.0,27.0,94.0,13.0,0.5986297927482328,0.28148147463798523
53.0,52.0,59.0,29.0,39.0,0.891539492751164,0.10370370000600815
43.0,12.0,4.0,1.0,54.0,1.0880328650267097,0.0
75.0,38.0,9.0,16.0,28.0,1.108449480597626,0.0
78.0,18.0,17.0,29.0,29.0,1.0870429740688574,0.0
46.0,16.0,95.0,67.0,73.0,0.7892276058474355,0.18518517911434174
73.0,62.0,61.0,22.0,36.0,1.10725660974669,0.0
35.0,19.0,67.0,46.0,21.0,0.7750352347327929,0.18518517911434174
97.0,32.0,31.0,0.0,6.0,1.077726240192,0.0
22.0,0.0,88.0,78.0,47.0,0.7935986331022622,0.2370370328426361
88.0,53.0,21.0,7.0,46.0,1.0976358774265387,0.0
30.0,32.0,57.0,51.0,44.0,0.6931856377925663,0.2518518567085266
69.0,99.0,10.0,60.0,36.0,0.730911792381746,0.2222222238779068
50.0,59.0,73.0,25.0,30.0,0.5699762498213145,0.21481481194496155
68.0,63.0,84.0,79.0,13.0,0.7531957170357428,0.21481481194496155
83.0,22.0,2.0,32.0,70.0,1.0594542015373383,0.0
70.0,21.0,21.0,88.0,48.0,1.086435106531654,0.0
3.0,65.0,76.0,52.0,33.0,0.5467141433276803,0.3481481373310089
3.0,41.0,8.0,36.0,82.0,0.4969284913588965,0.3629629611968994
43.0,66.0,36.0,20.0,92.0,0.732030205290362,0.2222222238779068
46.0,68.0,81.0,46.0,34.0,0.6538163528203261,0.2888889014720917
4.0,6.0,19.0,28.0,63.0,0.6284161442493565,0.31111112236976624
85.0,2.0,88.0,48.0,30.0,1.071192018935689,0.0
82.0,83.0,15.0,34.0,88.0,1.011354663455328,0.03703703731298447
79.0,59.0,82.0,41.0,51.0,0.9037736463739012,0.07407407462596893
39.0,68.0,66.0,9.0,59.0,0.6548678400035299,0.2888889014720917
85.0,58.0,68.0,80.0,75.0,0.902542817478561,0.07407407462596893
83.0,18.0,78.0,51.0,28.0,1.0522654999148602,0.0
59.0,26.0,44.0,12.0,5.0,1.0898308349514914,0.0
46.0,71.0,9.0,19.0,95.0,0.7157913983210005,0.2222222238779068
38.0,73.0,25.0,2.0,71.0,0.6665048516472413,0.2888889014720917
95.0,65.0,60.0,53.0,15.0,1.0567933112610586,0.0
69.0,71.0,34.0,11.0,80.0,1.1055079028786123,0.0
71.0,4.0,5.0,96.0,42.0,1.1095972846592081,0.0
22.0,10.0,36.0,89.0,75.0,0.6021012828533517,0.25925925374031067
97.0,67.0,28.0,48.0,94.0,1.08572507161055,0.0
74.0,96.0,38.0,50.0,76.0,0.7441061345611141,0.2222222238779068
98.0,31.0,23.0,64.0,0.0,1.0942955104451488,0.0
38.0,89.0,50.0,67.0,73.0,0.6184579004359607,0.29629629850387573
39.0,43.0,5.0,45.0,69.0,0.7407753473699583,0.17777778208255768
77.0,48.0,55.0,99.0,38.0,0.986179442585349,0.07407407462596893
66.0,40.0,81.0,85.0,13.0,0.7632157795635307,0.18518517911434174
90.0,26.0,71.0,46.0,94.0,1.091989688023901,0.0
13.0,89.0,94.0,33.0,87.0,0.5854774873795743,0.35555556416511536
28.0,76.0,69.0,45.0,68.0,0.6103179643912597,0.29629629850387573
7.0,42.0,64.0,9.0,33.0,0.6775228779193536,0.32592591643333435
35.0,74.0,49.0,22.0,44.0,0.6169552320580828,0.29629629850387573
51.0,30.0,47.0,4.0,47.0,1.129532273054977,0.0
82.0,34.0,89.0,54.0,0.0,1.0714309557658281,0.0
44.0,50.0,12.0,19.0,78.0,0.9574998924409088,0.07407407462596893
74.0,42.0,89.0,76.0,56.0,0.9787390819561338,0.07407407462596893
38.0,41.0,8.0,64.0,64.0,0.6857781949262105,0.2222222238779068
49.0,5.0,79.0,0.0,61.0,1.1149914633692728,0.0
55.0,85.0,35.0,21.0,57.0,0.642331092661443,0.22962963581085205
26.0,77.0,48.0,1.0,36.0,0.5821646371794836,0.29629629850387573
50.0,15.0,85.0,16.0,6.0,1.1053617844278643,0.0
35.0,78.0,51.0,88.0,4.0,0.5233565494363646,0.29629629850387573
44.0,12.0,95.0,70.0,45.0,0.7360408861307338,0.18518517911434174
39.0,66.0,69.0,71.0,92.0,0.6025010425530064,0.29629629850387573
88.0,97.0,65.0,3.0,41.0,0.9822874696423481,0.07407407462596893
43.0,68.0,64.0,57.0,78.0,0.6551251806990626,0.2888889014720917
63.0,9.0,72.0,29.0,26.0,1.1132667459039316,0.0
88.0,13.0,49.0,21.0,28.0,1.0760828611783024,0.0
24.0,28.0,26.0,24.0,31.0,0.7223492969753627,0.24444444477558136
15.0,30.0,91.0,23.0,33.0,0.5625739676857757,0.32592591643333435
67.0,59.0,3.0,1.0,66.0,1.0567560364882442,0.0
1.0,81.0,95.0,54.0,13.0,0.5373459220097103,0.34074074029922485
99.0,69.0,33.0,55.0,6.0,1.0865457876217206,0.0
37.0,31.0,79.0,56.0,48.0,0.7170660316257947,0.2518518567085266
84.0,40.0,98.0,68.0,63.0,0.9860368734872638,0.03703703731298447
91.0,23.0,62.0,83.0,8.0,1.0677145923640068,0.0
12.0,29.0,39.0,45.0,32.0,0.5783075809776556,0.3037036955356598
42.0,17.0,27.0,87.0,11.0,0.8606397319002872,0.14074073731899261
76.0,19.0,96.0,26.0,62.0,1.0860287640605037,0.0
43.0,69.0,48.0,17.0,49.0,0.6658124714126793,0.25925925374031067
34.0,61.0,97.0,71.0,59.0,0.5021050293346248,0.29629629850387573
40.0,75.0,88.0,74.0,96.0,0.6548761717495648,0.29629629850387573
3.0,53.0,4.0,95.0,52.0,0.4942584411452341,0.3629629611968994
50.0,66.0,49.0,7.0,69.0,0.8954259945508676,0.10370370000600815
84.0,26.0,64.0,80.0,1.0,1.0836432055362306,0.0
21.0,65.0,5.0,7.0,92.0,0.6007948304202404,0.29629629850387573
56.0,57.0,96.0,65.0,53.0,0.645874437429983,0.2518518567085266
43.0,84.0,70.0,93.0,38.0,0.6562533948311475,0.29629629850387573
45.0,31.0,4.0,44.0,12.0,1.0917981855168573,0.03703703731298447
19.0,15.0,50.0,28.0,77.0,0.6895475042097214,0.2518518567085266
24.0,32.0,48.0,17.0,71.0,0.6595203188525461,0.28148147463798523
69.0,91.0,51.0,71.0,9.0,0.6342274485253322,0.2370370328426361
13.0,12.0,17.0,45.0,61.0,0.6989214226555274,0.25925925374031067
75.0,26.0,17.0,88.0,53.0,1.0596230511127882,0.0
9.0,47.0,62.0,51.0,85.0,0.5435105625042327,0.34074074029922485
12.0,1.0,98.0,60.0,13.0,0.6750305013181324,0.32592591643333435
97.0,23.0,14.0,96.0,70.0,1.0808508175010954,0.0
50.0,87.0,45.0,52.0,39.0,0.6056862223752345,0.25925925374031067
34.0,87.0,31.0,15.0,72.0,0.5262124824056519,0.29629629850387573
55.0,37.0,51.0,41.0,39.0,0.9452816224370818,0.07407407462596893
50.0,92.0,98.0,53.0,64.0,0.6237864677201619,0.2888889014720917
21.0,70.0,31.0,23.0,9.0,0.5789938793280751,0.29629629850387573
80.0,31.0,43.0,27.0,17.0,1.0844379122563756,0.0
49.0,83.0,51.0,51.0,43.0,0.6916031272218806,0.2518518567085266
37.0,26.0,29.0,40.0,28.0,0.9570480200749414,0.07407407462596893
11.0,13.0,18.0,81.0,76.0,0.6474611258682783,0.27407407760620117
42.0,26.0,53.0,66.0,72.0,0.6639421724339095,0.21481481194496155
8.0,4.0,40.0,87.0,11.0,0.6194160413690387,0.34074074029922485
11.0,38.0,80.0,49.0,4.0,0.5558058847511345,0.34074074029922485
47.0,66.0,9.0,87.0,63.0,0.6605281526766248,0.2222222238779068
78.0,72.0,76.0,41.0,87.0,0.898560444487742,0.10370370000600815
89.0,47.0,19.0,58.0,16.0,1.0859811683403822,0.0
98.0,55.0,70.0,90.0,34.0,1.0514882798288763,0.03703703731298447
56.0,11.0,13.0,87.0,69.0,1.0102771296594244,0.03703703731298447
72.0,40.0,48.0,52.0,13.0,1.1253277799160173,0.0
45.0,14.0,21.0,17.0,65.0,1.089808568247402,0.0
59.0,66.0,37.0,90.0,91.0,0.7483589596056104,0.2222222238779068
30.0,65.0,94.0,21.0,39.0,0.6117795813127334,0.29629629850387573
60.0,19.0,63.0,59.0,59.0,1.0903099864216799,0.0
52.0,65.0,91.0,14.0,22.0,0.6906183811945258,0.2222222238779068
